vestigings_id,brin,vestigingsnummer,school_name,street,house_no,house_add,postcode,city,province,municipality,municipality_code,phone_formatted,website,has_website,board,board_code,denomination,corop,rmc_regio,onderwijsgebied,vacation_region,education_structure,levels_offered,languages,PRO,VMBO,MAVO,HAVO,VWO,BRUGJAAR,enrollment_total,school_size_category,students_per_grade
01XN07,01XN,07,"Almere College, Ontmoetingsschool voor PRO LWOO VMBO HAVO VWO",Vossemeerdijk,,40,8251PN,DRONTEN,Flevoland,DRONTEN,303,032-1209001,,False,,12975,Openbaar,Flevoland,Flevoland,Zwolle-Meppel en omstreken,Noord,BRUGJAAR,BRUGJAAR,Dutch,False,False,False,False,False,True,411.0,Small,68.5
01XN08,01XN,08,"Almere College, Ontmoetingsschool voor PRO LWOO VMBO HAVO VWO",Educalaan,,8-A,8251GC,DRONTEN,Flevoland,DRONTEN,303,032-1387000,,False,,12975,Openbaar,Flevoland,Flevoland,Zwolle-Meppel en omstreken,Noord,PRO,PRO,Dutch,True,False,False,False,False,False,499.0,Small,83.16666666666667
01XN09,01XN,09,"Almere College, Ontmoetingsschool voor PRO LWOO VMBO HAVO VWO",De Arend,,4,8251GR,DRONTEN,Flevoland,DRONTEN,303,032-1209010,,False,,12975,Openbaar,Flevoland,Flevoland,Zwolle-Meppel en omstreken,Noord,VBO,VMBO,Dutch,False,True,False,False,False,False,969.0,Medium,161.5
02VB02,02VB,02,Ichthus College Scholengemeenschap voor Lyceum Havo Mavo Vbo Lwoo,Jupiterweg,,25,8251AW,DRONTEN,Flevoland,DRONTEN,303,088-8508008,www.ichthusdronten.nl,True,,41429,Bijzonder,Flevoland,Flevoland,Zwolle-Meppel en omstreken,Noord,VBO/MAVO/HAVO/VWO,"VMBO, MAVO, HAVO, VWO",Dutch,False,True,True,True,True,False,4837.0,Very Large,806.1666666666666
02VB08,02VB,08,Ichthus College Scholengemeenschap voor Lyceum Havo Mavo Vbo Lwoo,Jupiterweg,,20,8251AX,DRONTEN,Flevoland,DRONTEN,303,088-8508008,,False,,41429,Bijzonder,Flevoland,Flevoland,Zwolle-Meppel en omstreken,Noord,VBO/MAVO,"VMBO, MAVO",Dutch,False,True,True,False,False,False,,Unknown,
02VB16,02VB,16,"Ichthus College Scholengemeenschap voor Lyceum, Havo, Vmbo, Lwoo",De Arend,,4,8251GR,DRONTEN,Flevoland,DRONTEN,303,032-1312932,,False,,41429,Bijzonder,Flevoland,Flevoland,Zwolle-Meppel en omstreken,Noord,VBO,VMBO,Dutch,False,True,False,False,False,False,646.0,Medium,107.66666666666667
05NV00,05NV,00,Aeres Praktijkonderwijs Emmeloord,Scandinavielaan,,33-A,8303GN,EMMELOORD,Flevoland,NOORDOOSTPOLDER,171,088-0205120,www.aeres.nl,True,,40687,Bijzonder,Flevoland,Flevoland,Zwolle-Meppel en omstreken,Noord,PRO,PRO,Dutch,True,False,False,False,False,False,1370.0,Medium,228.33333333333334
25GV01,25GV,01,Aeres VMBO Emmeloord,De Balkan,,16,8303GZ,EMMELOORD,Flevoland,NOORDOOSTPOLDER,171,088-0205100,www.aeresvmbo-emmeloord.nl,True,,40687,Bijzonder,Flevoland,Flevoland,Zwolle-Meppel en omstreken,Noord,VBO,VMBO,Dutch,False,True,False,False,False,False,2540.0,Large,423.3333333333333
02JG00,02JG,00,Emelwerda College Christelijke Scholengemeenschap voor Lwoo Mavo Havo Vwo,Peppellaan,,1,8302AL,EMMELOORD,Flevoland,NOORDOOSTPOLDER,171,052-7634567,www.emelwerda.nl/,True,,42544,Bijzonder,Flevoland,Flevoland,Zwolle-Meppel en omstreken,Noord,VBO/MAVO/HAVO/VWO,"VMBO, MAVO, HAVO, VWO",Dutch,False,True,True,True,True,False,5968.0,Very Large,994.6666666666666
02JG04,02JG,04,Emelwerda College Christelijke Scholengemeenschap voor Lwoo Mavo Havo Vwo,Espelerlaan,,70,8302DC,EMMELOORD,Flevoland,NOORDOOSTPOLDER,171,052-7634567,,False,,42544,Bijzonder,Flevoland,Flevoland,Zwolle-Meppel en omstreken,Noord,VBO/MAVO,"VMBO, MAVO",Dutch,False,True,True,False,False,False,2188.0,Large,364.6666666666667
02JG05,02JG,05,Emelwerda College Christelijke Scholengemeenschap voor Lwoo Mavo Havo Vwo,Wilgenlaan,,1,8302AM,EMMELOORD,Flevoland,NOORDOOSTPOLDER,171,052-7634567,www.emelwerda.nl,True,,42544,Bijzonder,Flevoland,Flevoland,Zwolle-Meppel en omstreken,Noord,VBO/MAVO,"VMBO, MAVO",Dutch,False,True,True,False,False,False,1358.0,Medium,226.33333333333334
20CR00,20CR,00,Openbare School voor voortgezet onderwijs Zuyderzee Lyceum,Prof. ter Veenstraat,,5,8302GA,EMMELOORD,Flevoland,NOORDOOSTPOLDER,171,052-7635950,www.zuyderzeelyceum.nl,True,,41195,Openbaar,Flevoland,Flevoland,Zwolle-Meppel en omstreken,Noord,VBO/MAVO/HAVO/VWO,"VMBO, MAVO, HAVO, VWO",Dutch,False,True,True,True,True,False,3917.0,Very Large,652.8333333333334
20CR01,20CR,01,Openbare School voor voortgezet onderwijs Zuyderzee Lyceum,Prof. ter Veenstraat,,6,8302GC,EMMELOORD,Flevoland,NOORDOOSTPOLDER,171,052-7634588,www.vakcollegenoordoostpolder.nl,True,,41195,Openbaar,Flevoland,Flevoland,Zwolle-Meppel en omstreken,Noord,VBO,VMBO,Dutch,False,True,False,False,False,False,1076.0,Medium,179.33333333333334
20CR05,20CR,05,Openbare School voor voortgezet onderwijs Zuyderzee Lyceum,Nagelerweg,,4,8304AB,EMMELOORD,Flevoland,NOORDOOSTPOLDER,171,052-7635950,www.zuyderzeelyceum.nl,True,,41195,Openbaar,Flevoland,Flevoland,Zwolle-Meppel en omstreken,Noord,VBO/MAVO/HAVO/VWO,"VMBO, MAVO, HAVO, VWO",Dutch,False,True,True,True,True,False,2037.0,Large,339.5
20CR06,20CR,06,Openbare School voor voortgezet onderwijs Zuyderzee Lyceum,Nagelerweg,,4,8304AB,EMMELOORD,Flevoland,NOORDOOSTPOLDER,171,052-7635930,www.caleido-isk.nl,True,,41195,Openbaar,Flevoland,Flevoland,Zwolle-Meppel en omstreken,Noord,BRUGJAAR,BRUGJAAR,Dutch,False,False,False,False,False,True,872.0,Medium,145.33333333333334
02KR00,02KR,00,St Bonifatius Mavo,Prof. Lorentzstraat,,3,8302AS,EMMELOORD,Flevoland,NOORDOOSTPOLDER,171,052-7613469,www.bonifatius.nl,True,,41195,Bijzonder,Flevoland,Flevoland,Zwolle-Meppel en omstreken,Noord,VBO/MAVO,"VMBO, MAVO",Dutch,False,True,True,False,False,False,2840.0,Large,473.3333333333333
25GV07,25GV,07,Aeres VMBO Lelystad,Tjalk 25,,58,8232MB,LELYSTAD,Flevoland,LELYSTAD,995,088-0205300,www.aeresvmbo-lelystad.nl,True,,40687,Bijzonder,Flevoland,Flevoland,Harderwijk-Amersfoort,Noord,VBO,VMBO,Dutch,False,True,False,False,False,False,2383.0,Large,397.1666666666667
18PR00,18PR,00,De Steiger school voor Praktijkonderwijs,Griend 50,,1,8225TZ,LELYSTAD,Flevoland,LELYSTAD,995,032-0252254,www.eduvier.nl,True,,30882,Bijzonder,Flevoland,Flevoland,Harderwijk-Amersfoort,Noord,PRO,PRO,Dutch,True,False,False,False,False,False,1626.0,Large,271.0
18DQ00,18DQ,00,PORTEUM 1 voor Atheneum havo mavo vbo en lwoo,De Campus,,11,8233GA,LELYSTAD,Flevoland,LELYSTAD,995,032-0752500,www.svol.nl,True,,41659,Bijzonder,Flevoland,Flevoland,Harderwijk-Amersfoort,Noord,VBO/MAVO/HAVO/VWO,"VMBO, MAVO, HAVO, VWO",Dutch,False,True,True,True,True,False,7737.0,Very Large,1289.5
00ZO00,00ZO,00,PORTEUM 2 voor Atheneum havo mavo vbo en lwoo,De Campus,,15,8233GA,LELYSTAD,Flevoland,LELYSTAD,995,032-0752500,www.svol.nl,True,,41659,Bijzonder,Flevoland,Flevoland,Harderwijk-Amersfoort,Noord,VBO/MAVO/HAVO/VWO,"VMBO, MAVO, HAVO, VWO",Dutch,False,True,True,True,True,False,5482.0,Very Large,913.6666666666666
18GC00,18GC,00,PORTEUM 3 voor Atheneum havo mavo vbo en lwoo,De Campus,,7,8233GA,LELYSTAD,Flevoland,LELYSTAD,995,032-0752500,www.svol.nl,True,,41659,Bijzonder,Flevoland,Flevoland,Harderwijk-Amersfoort,Noord,VBO/MAVO/HAVO/VWO,"VMBO, MAVO, HAVO, VWO",Dutch,False,True,True,True,True,False,6738.0,Very Large,1123.0
18XX00,18XX,00,Berechja College voor MAVO HAVO VBO,Waaiershoek,,46,8321BH,URK,Flevoland,URK,184,052-7681237,www.berechja.nl,True,,40320,Bijzonder,Flevoland,Flevoland,Zwolle-Meppel en omstreken,Noord,VBO/MAVO,"VMBO, MAVO",Dutch,False,True,True,False,False,False,2106.0,Large,351.0
02JG06,02JG,06,Emelwerda College Christelijke Scholengemeenschap voor Lwoo Mavo Havo Vwo,Waaiershoek,,47,8321BH,URK,Flevoland,URK,184,052-7634567,www.emelwerda.nl,True,,42544,Bijzonder,Flevoland,Flevoland,Zwolle-Meppel en omstreken,Noord,BRUGJAAR,BRUGJAAR,Dutch,False,False,False,False,False,True,14.0,Small,2.3333333333333335
23VL02,23VL,02,Scholengemeenschap Pieter Zandt voor Lyceum Havo Mavo Vbo Lwoo,Vlechttuinen,,6,8322BA,URK,Flevoland,URK,184,038-8700803,,False,,31157,Bijzonder,Flevoland,Flevoland,Zwolle-Meppel en omstreken,Noord,VBO/MAVO,"VMBO, MAVO",Dutch,False,True,True,False,False,False,2767.0,Large,461.1666666666667
17CK01,17CK,01,Regionale Scholengemeenschap 't Slingerbos voor Ath Havo Mavo,Horsterweg,,192,3891EV,ZEEWOLDE,Flevoland,ZEEWOLDE,50,036-5218170,,False,,13739,Openbaar,Flevoland,Noordwest-Veluwe,Harderwijk-Amersfoort,Midden,VBO/MAVO,"VMBO, MAVO",Dutch,False,True,True,False,False,False,3143.0,Very Large,523.8333333333334
01AA89,01AA,89,StartCollege,Horsterweg,,192,3891EV,ZEEWOLDE,Flevoland,ZEEWOLDE,50,,,False,,40810,Bijzonder,Flevoland,Noordwest-Veluwe,Harderwijk-Amersfoort,Midden,VBO,VMBO,Dutch,False,True,False,False,False,False,,Unknown,
25CR10,25CR,10,csg Bogerman voor Lyceum Havo Mavo Vbo Lwoo locatie Balk,Douwe Aukesstraat,,1,8561CS,BALK,Friesland,DE FRYSKE MARREN,1940,051-4602216,www.csgbogerman.nl,True,,40075,Bijzonder,Zuidwest-Friesland,Zuid-West Friesland,Friesland,Noord,VBO/MAVO,"VMBO, MAVO",Dutch,False,True,True,False,False,False,1453.0,Medium,242.16666666666666
25GB00,25GB,00,Marne College voor Atheneum Havo Mavo Vbo Lwoo,Schoolstraat,,1,8701DX,BOLSWARD,Friesland,SUDWEST-FRYSLAN,1900,051-5548222,www.marnecollege.nl,True,,40075,Bijzonder,Zuidwest-Friesland,Zuid-West Friesland,Friesland,Noord,VBO/MAVO/HAVO/VWO,"VMBO, MAVO, HAVO, VWO",Dutch,False,True,True,True,True,False,6938.0,Very Large,1156.3333333333333
25GB02,25GB,02,Marne College voor Atheneum Havo Mavo Vbo Lwoo,Schoolstraat,,7,8701DX,BOLSWARD,Friesland,SUDWEST-FRYSLAN,1900,,,False,,40075,Bijzonder,Zuidwest-Friesland,Zuid-West Friesland,Friesland,Noord,VBO,VMBO,Dutch,False,True,False,False,False,False,2578.0,Large,429.6666666666667
25GV30,25GV,30,Aeres VMBO Buitenpost,Prof.Wassenberghstraat,,3,9285PS,BUITENPOST,Friesland,ACHTKARSPELEN,59,088-0207000,www.aeres.nl,True,,40687,Bijzonder,Noord-Friesland,Friesland-Oost ('de Friese Wouden'),Friesland,Noord,VBO,VMBO,Dutch,False,True,False,False,False,False,,Unknown,
00ZV00,00ZV,00,Lauwers College Christelijk Scholengemeenschap voor Atheneum Havo Mavo Vbo,De Hoefslag,,40,9285RV,BUITENPOST,Friesland,ACHTKARSPELEN,59,051-1542415,www.lauwerscollege.nl,True,,31231,Bijzonder,Noord-Friesland,Friesland-Oost ('de Friese Wouden'),Friesland,Noord,VBO/MAVO/HAVO/VWO,"VMBO, MAVO, HAVO, VWO",Dutch,False,True,True,True,True,False,6430.0,Very Large,1071.6666666666667
25CM07,25CM,07,Christelijke Scholengemeenschap Liudger voor Lyceum Havo Mavo Vbo Lwoo Pro,Tjalling H. Haismastraat,,1,9251AT,BURGUM,Friesland,TYTSJERKSTERADIEL,737,051-1460260,www.csgliudger.nl,True,,31231,Bijzonder,Noord-Friesland,Friesland-Oost ('de Friese Wouden'),Friesland,Noord,VBO/MAVO/HAVO,"VMBO, MAVO, HAVO",Dutch,False,True,True,True,False,False,3487.0,Very Large,581.1666666666666
25CM12,25CM,12,Christelijke Scholengemeenschap Liudger voor Lyceum Havo Mavo Vbo Lwoo Pro,Minnertshof,,17,9251BH,BURGUM,Friesland,TYTSJERKSTERADIEL,737,,www.csgliudger.nl,True,,31231,Bijzonder,Noord-Friesland,Friesland-Oost ('de Friese Wouden'),Friesland,Noord,HAVO,HAVO,Dutch,False,False,False,True,False,False,753.0,Medium,125.5
04YE01,04YE,01,Openbare Scholengemeenschap Singelland voor Lyceum Havo Mavo Vbo Lwoo,Schoolstraat,,101,9251EB,BURGUM,Friesland,TYTSJERKSTERADIEL,737,051-1460210,,False,,13586,Openbaar,Noord-Friesland,Friesland-Oost ('de Friese Wouden'),Friesland,Noord,VBO/MAVO/HAVO,"VMBO, MAVO, HAVO",Dutch,False,True,True,True,False,False,2275.0,Large,379.1666666666667
04YE11,04YE,11,Openbare Scholengemeenschap Singelland voor Lyceum Havo Mavo Vbo Lwoo,Minnertshof,,17,9251BH,BURGUM,Friesland,TYTSJERKSTERADIEL,737,,,False,,13586,Openbaar,Noord-Friesland,Friesland-Oost ('de Friese Wouden'),Friesland,Noord,HAVO,HAVO,Dutch,False,False,False,True,False,False,437.0,Small,72.83333333333333
00ZX00,00ZX,00,Dockingacollege Chr SGS VMBO/HAVO/VWO,Parklaan,,5,9103ST,DOKKUM,Friesland,NOARDEAST-FRYSLAN,1970,051-9229600,www.dockinga.nl,True,,31231,Bijzonder,Noord-Friesland,Friesland Noord,Friesland,Noord,HAVO/VWO,"HAVO, VWO",Dutch,False,False,False,True,True,False,3348.0,Very Large,558.0
00ZX02,00ZX,02,Dockingacollege Chr SGS VMBO/HAVO/VWO,Woudweg,,140-A,9101VP,DOKKUM,Friesland,NOARDEAST-FRYSLAN,1970,051-9229650,www.dockinga.nl,True,,31231,Bijzonder,Noord-Friesland,Friesland Noord,Friesland,Noord,VBO/MAVO,"VMBO, MAVO",Dutch,False,True,True,False,False,False,2550.0,Large,425.0
00ZX03,00ZX,03,Dockingacollege Chr SGS VMBO/HAVO/VWO,Rondweg-West,,45,9101BE,DOKKUM,Friesland,NOARDEAST-FRYSLAN,1970,051-9229630,www.dockinga.nl,True,,31231,Bijzonder,Noord-Friesland,Friesland Noord,Friesland,Noord,VBO,VMBO,Dutch,False,True,False,False,False,False,3378.0,Very Large,563.0
00ZX08,00ZX,08,Dockingacollege Chr SGS VMBO/HAVO/VWO,Woudweg,,146,9101VP,DOKKUM,Friesland,NOARDEAST-FRYSLAN,1970,051-9229620,www.dockinga.nl,True,,31231,Bijzonder,Noord-Friesland,Friesland Noord,Friesland,Noord,BRUGJAAR,BRUGJAAR,Dutch,False,False,False,False,False,True,3205.0,Very Large,534.1666666666666
20DL12,20DL,12,Openbare Scholengemeenschap Piter Jelles voor Lyceum Havo Mavo Vbo Lwoo,Parklaan,,1,9103ST,DOKKUM,Friesland,NOARDEAST-FRYSLAN,1970,058-8801660,https://www.piterjelles.nl/daltondokkum/,True,,13603,Openbaar,Noord-Friesland,Friesland Noord,Friesland,Noord,VBO/MAVO/HAVO,"VMBO, MAVO, HAVO",Dutch,False,True,True,True,False,False,1989.0,Large,331.5
05NE00,05NE,00,PRO Dokkum,Birdaarderstraatweg,,82,9101PK,DOKKUM,Friesland,NOARDEAST-FRYSLAN,1970,051-9294137,www.prodokkum.nl,True,,42606,Bijzonder,Noord-Friesland,Friesland Noord,Friesland,Noord,PRO,PRO,Dutch,True,False,False,False,False,False,2408.0,Large,401.3333333333333
25CM10,25CM,10,Chr istelijke Scholengemeenschap Liudger voor Lyceum Havo Mavo Vbo Lwoo Pro,De Ring,,6,9202NW,DRACHTEN,Friesland,SMALLINGERLAND,90,051-2513836,www.csgliudger.nl,True,,31231,Bijzonder,Zuidoost-Friesland,Friesland-Oost ('de Friese Wouden'),Friesland,Noord,PRO,PRO,Dutch,True,False,False,False,False,False,1635.0,Large,272.5
25CM00,25CM,00,Christelijke Scholengemeenschap Liudger voor Lyceum Havo Mavo Vbo Lwoo Pro,Leerweg,,2,9202LC,DRACHTEN,Friesland,SMALLINGERLAND,90,051-2305700,www.csgliudger.nl,True,,31231,Bijzonder,Zuidoost-Friesland,Friesland-Oost ('de Friese Wouden'),Friesland,Noord,VBO/MAVO,"VMBO, MAVO",Dutch,False,True,True,False,False,False,5731.0,Very Large,955.1666666666666
25CM04,25CM,04,Christelijke Scholengemeenschap Liudger voor Lyceum Havo Mavo Vbo Lwoo Pro,Leerweg,,1,9202LE,DRACHTEN,Friesland,SMALLINGERLAND,90,051-2305700,www.csgliudger.nl,True,,31231,Bijzonder,Zuidoost-Friesland,Friesland-Oost ('de Friese Wouden'),Friesland,Noord,HAVO/VWO,"HAVO, VWO",Dutch,False,False,False,True,True,False,6941.0,Very Large,1156.8333333333333
02UV03,02UV,03,Gomarus College voor Vwo Havo Mavo Vbo Lwoo,De Drift,,38,9203GH,DRACHTEN,Friesland,SMALLINGERLAND,90,051-2515207,www.gomaruscollege.nl,True,,41789,Bijzonder,Zuidoost-Friesland,Friesland-Oost ('de Friese Wouden'),Friesland,Noord,VBO/MAVO,"VMBO, MAVO",Dutch,False,True,True,False,False,False,2236.0,Large,372.6666666666667
04YE00,04YE,00,Openbare Scholengemeenschap Singelland voor Lyceum Havo Mavo Vbo Lwoo,Van Haersmasingel,,37,9201KN,DRACHTEN,Friesland,SMALLINGERLAND,90,051-2582345,www.singelland.nl,True,,13586,Openbaar,Zuidoost-Friesland,Friesland-Oost ('de Friese Wouden'),Friesland,Noord,VBO/MAVO,"VMBO, MAVO",Dutch,False,True,True,False,False,False,6156.0,Very Large,1026.0
04YE03,04YE,03,Openbare Scholengemeenschap Singelland voor Lyceum Havo Mavo Vbo Lwoo,Torenstraat,,28,9201JW,DRACHTEN,Friesland,SMALLINGERLAND,90,051-2512326,,False,,13586,Openbaar,Zuidoost-Friesland,Friesland-Oost ('de Friese Wouden'),Friesland,Noord,HAVO/VWO,"HAVO, VWO",Dutch,False,False,False,True,True,False,8087.0,Very Large,1347.8333333333333
04YE08,04YE,08,Openbare Scholengemeenschap Singelland voor Lyceum Havo Mavo Vbo Lwoo,Zetveld,,38,9202LM,DRACHTEN,Friesland,SMALLINGERLAND,90,051-2546165,,False,,13586,Openbaar,Zuidoost-Friesland,Friesland-Oost ('de Friese Wouden'),Friesland,Noord,BRUGJAAR,BRUGJAAR,Dutch,False,False,False,False,False,True,1214.0,Medium,202.33333333333334
04YE09,04YE,09,Openbare Scholengemeenschap Singelland voor Lyceum Havo Mavo Vbo Lwoo,De Ring,,4,9202NW,DRACHTEN,Friesland,SMALLINGERLAND,90,051-2517624,,False,,13586,Openbaar,Zuidoost-Friesland,Friesland-Oost ('de Friese Wouden'),Friesland,Noord,PRO,PRO,Dutch,True,False,False,False,False,False,2833.0,Large,472.1666666666667
14NS00,14NS,00,Christelijke Scholengemeenschap A.M. van Schurman voor Havo Mavo Vbo,Cort van der Lindenstr,,1,8802RX,FRANEKER,Friesland,WAADHOEKE,1949,051-7395900,www.annamaria.nl,True,,41347,Bijzonder,Noord-Friesland,Friesland Noord,Friesland,Noord,VBO/MAVO/HAVO,"VMBO, MAVO, HAVO",Dutch,False,True,True,True,False,False,6818.0,Very Large,1136.3333333333333
14NS04,14NS,04,Christelijke Scholengemeenschap A.M. van Schurman voor Havo Mavo Vbo,Galjoen,,20,8802NG,FRANEKER,Friesland,WAADHOEKE,1949,,,False,,41347,Bijzonder,Noord-Friesland,Friesland Noord,Friesland,Noord,VBO/HAVO,"VMBO, HAVO",Dutch,False,True,False,True,False,False,,Unknown,
14NS05,14NS,05,Christelijke Scholengemeenschap A.M. van Schurman voor Havo Mavo Vbo,Cort van der Lindenstr,,1-A,8802RX,FRANEKER,Friesland,WAADHOEKE,1949,,,False,,41347,Bijzonder,Noord-Friesland,Friesland Noord,Friesland,Noord,VBO/HAVO,"VMBO, HAVO",Dutch,False,True,False,True,False,False,,Unknown,
14DC02,14DC,02,RSG Simon Vestdijk voor Ath Havo Mavo Vbo,IJsbaanweg,,6,8801ER,FRANEKER,Friesland,WAADHOEKE,1949,051-7432900,,False,,13603,Openbaar,Noord-Friesland,Friesland Noord,Friesland,Noord,VBO/MAVO,"VMBO, MAVO",Dutch,False,True,True,False,False,False,1492.0,Medium,248.66666666666666
01WM00,01WM,00,Burg Harmsma SGM voor VO Mavo Lhno en Lto,H. Ringenoldusstrjitte,,3,8401PV,GORREDIJK,Friesland,OPSTERLAND,86,051-3463455,www.bhs.frl,True,,13586,Openbaar,Zuidoost-Friesland,Friesland-Oost ('de Friese Wouden'),Friesland,Noord,VBO/MAVO,"VMBO, MAVO",Dutch,False,True,True,False,False,False,4463.0,Very Large,743.8333333333334
14FW05,14FW,05,Openbare Scholengemeenschap Sevenwolden voor Lyc Havo Mavo Vbo,Burstumerdyk,,5,9001ZC,GROU,Friesland,LEEUWARDEN,80,056-6625144,www.ogmf.nl,True,,42860,Openbaar,Noord-Friesland,Friesland Noord,Friesland,Noord,VBO/MAVO,"VMBO, MAVO",Dutch,False,True,True,False,False,False,1359.0,Medium,226.5
01KL09,01KL,09,"Noordzee Onderwijs Groep voor Gymnasium, Atheneum, Havo, Vmbo",Almenumerweg,,1,8861KM,HARLINGEN,Friesland,HARLINGEN,72,051-7412300,,False,,41664,Bijzonder,Noord-Friesland,Friesland Noord,Friesland,Noord,VBO,VMBO,Dutch,False,True,False,False,False,False,1648.0,Large,274.6666666666667
14DC00,14DC,00,RSG Simon Vestdijk voor Ath Havo Mavo Vbo,Koningin Julianastraat,,3,8862TA,HARLINGEN,Friesland,HARLINGEN,72,051-7432900,www.vestdijk.nl,True,,13603,Openbaar,Noord-Friesland,Friesland Noord,Friesland,Noord,VBO/MAVO/HAVO/VWO,"VMBO, MAVO, HAVO, VWO",Dutch,False,True,True,True,True,False,6339.0,Very Large,1056.5
14DC04,14DC,04,RSG Simon Vestdijk voor Ath Havo Mavo Vbo,Koningin Julianastraat,,8,8862TA,HARLINGEN,Friesland,HARLINGEN,72,051-7432900,,False,,13603,Openbaar,Noord-Friesland,Friesland Noord,Friesland,Noord,VBO,VMBO,Dutch,False,True,False,False,False,False,509.0,Medium,84.83333333333333
25GV32,25GV,32,Aeres VMBO Heerenveen,Domela Nieuwenhuisweg,,3,8448GK,HEERENVEEN,Friesland,HEERENVEEN,74,051-3623034,www.aeres.nl,True,,40687,Bijzonder,Zuidoost-Friesland,Friesland-Oost ('de Friese Wouden'),Friesland,Noord,VBO,VMBO,Dutch,False,True,False,False,False,False,,Unknown,
25CV02,25CV,02,Bornego College Chr. SGM voor Atheneum Havo Mavo Vbo - vst. VMBO,Beugel,,68,8447AH,HEERENVEEN,Friesland,HEERENVEEN,74,051-3801800,www.ogmf.nl,True,,42860,Bijzonder,Zuidoost-Friesland,Friesland-Oost ('de Friese Wouden'),Friesland,Noord,VBO/MAVO,"VMBO, MAVO",Dutch,False,True,True,False,False,False,2137.0,Large,356.1666666666667
25CV01,25CV,01,Bornego College Chr. SGM voor Atheneum Havo Mavo Vbo vest. Junior & Mavo,Ds Kingweg,,2,8446KZ,HEERENVEEN,Friesland,HEERENVEEN,74,051-3801800,www.ogmf.nl,True,,42860,Bijzonder,Zuidoost-Friesland,Friesland-Oost ('de Friese Wouden'),Friesland,Noord,VBO/MAVO,"VMBO, MAVO",Dutch,False,True,True,False,False,False,3825.0,Very Large,637.5
25CV00,25CV,00,"Bornego College Chr. Scholengemeenschap voor VMBO, Havo, Atheneum en Gymnasium",Ds Kingweg,,1,8446KZ,HEERENVEEN,Friesland,HEERENVEEN,74,051-3801800,www.ogmf.nl,True,,42860,Bijzonder,Zuidoost-Friesland,Friesland-Oost ('de Friese Wouden'),Friesland,Noord,VBO/MAVO/HAVO/VWO,"VMBO, MAVO, HAVO, VWO",Dutch,False,True,True,True,True,False,5261.0,Very Large,876.8333333333334
25CV05,25CV,05,"Bornego college Chr. Scholengemeenschap voor VMBO, Havo, Atheneum en Gymnasium",Ds Kingweg,,8,8446KZ,HEERENVEEN,Friesland,HEERENVEEN,74,051-3726600,www.ogmf.nl,True,,42860,Bijzonder,Zuidoost-Friesland,Friesland-Oost ('de Friese Wouden'),Friesland,Noord,VBO,VMBO,Dutch,False,True,False,False,False,False,,Unknown,
26KP00,26KP,00,De Compagnie Praktijkonderwijs Sevenwolden,Ds Kingweg,,10,8446KZ,HEERENVEEN,Friesland,HEERENVEEN,74,051-3654155,www.ogmf.nl,True,,42860,Openbaar,Zuidoost-Friesland,Friesland-Oost ('de Friese Wouden'),Friesland,Noord,PRO,PRO,Dutch,True,False,False,False,False,False,2148.0,Large,358.0
14FW02,14FW,02,Openbare Scholengemeenschap Sevenwolden locatie VMBO-Plein,Ds Kingweg,,8,8446KZ,HEERENVEEN,Friesland,HEERENVEEN,74,051-3726600,www.ogmf.nl,True,,42860,Openbaar,Zuidoost-Friesland,Friesland-Oost ('de Friese Wouden'),Friesland,Noord,VBO/MAVO/HAVO/VWO,"VMBO, MAVO, HAVO, VWO",Dutch,False,True,True,True,True,False,2113.0,Large,352.1666666666667
14FW01,14FW,01,Openbare Scholengemeenschap Sevenwolden voor Lyc Havo Mavo Vbo,Buitenbaan,,5,8441HB,HEERENVEEN,Friesland,HEERENVEEN,74,051-3644960,www.ogmf.nl,True,,42860,Openbaar,Zuidoost-Friesland,Friesland-Oost ('de Friese Wouden'),Friesland,Noord,VBO/MAVO/HAVO/VWO,"VMBO, MAVO, HAVO, VWO",Dutch,False,True,True,True,True,False,5080.0,Very Large,846.6666666666666
14FW00,14FW,00,"Openbare Scholengroep  voor VMBO, Havo, Atheneum en Gymnasium",Schans,,100,8441AE,HEERENVEEN,Friesland,HEERENVEEN,74,051-3657310,www.ogmf.nl,True,,42860,Openbaar,Zuidoost-Friesland,Friesland-Oost ('de Friese Wouden'),Friesland,Noord,VBO/MAVO/HAVO/VWO,"VMBO, MAVO, HAVO, VWO",Dutch,False,True,True,True,True,False,8250.0,Very Large,1375.0
14FW07,14FW,07,"Openbare Scholengroep voor VMBO, Havo, Atheneum en Gymnasium",Beugel,,68,8447AH,HEERENVEEN,Friesland,HEERENVEEN,74,,www.ogmf.nl,True,,42860,Bijzonder,Zuidoost-Friesland,Friesland-Oost ('de Friese Wouden'),Friesland,Noord,VBO/MAVO,"VMBO, MAVO",Dutch,False,True,True,False,False,False,,Unknown,
30UV00,30UV,00,Pvo Hurdegaryp - Tjalling Koopmans College voor havo en vwo,Reidroas,,12,9254JR,HURDEGARYP,Friesland,TYTSJERKSTERADIEL,737,051-1471712,www.persoonlijkvo.nl,True,,35647,Bijzonder,Noord-Friesland,Friesland-Oost ('de Friese Wouden'),Friesland,Noord,HAVO/VWO,"HAVO, VWO",Dutch,False,False,False,True,True,False,2992.0,Large,498.6666666666667
